timestamp,ppg_value
0.0,0.12282823835298645
0.008,0.1343159951055718
0.016,0.2471209454089146
0.024,0.2421384087749469
0.032,0.3424769255475146
0.04,0.4504656780265813
0.048,0.44003234111096
0.056,0.4741028343459846
0.064,0.4882454371797923
0.072,0.5977045374395571
0.08,0.5026473943019157
0.088,0.6232571995335735
0.096,0.7198145914320963
0.104,0.7156836385646699
0.112,0.6247226677478579
0.12,0.6520592177527498
0.128,0.6985538451655674
0.136,0.6509268694468244
0.144,0.6460898779979808
0.152,0.650792938161719
0.16,0.7027957927062454
0.168,0.6621480010956228
0.176,0.6097772409440986
0.184,0.6188979451424882
0.192,0.580442564558227
0.2,0.5515687334462921
0.208,0.5210672185595282
0.216,0.4974105571260843
0.224,0.444038597775007
0.232,0.4352843849622712
0.24,0.4110540322500032
0.248,0.4662449546340549
0.256,0.36615318520496504
0.264,0.37371473894064705
0.272,0.31403676360379046
0.28,0.3347197781424519
0.288,0.3605558186349349
0.296,0.3210373776838703
0.304,0.3186696024219073
0.312,0.28741492997804247
0.32,0.27167043147259023
0.328,0.27069339563502753
0.336,0.27220110592063146
0.344,0.21625600821044852
0.352,0.23070870727112547
0.36,0.23600694590678364
0.368,0.22817270459724928
0.376,0.18050634022570428
0.384,0.1708283707061983
0.392,0.1567035893236954
0.4,0.11185378834389445
0.408,0.1359501348726655
0.416,0.07715497571373325
0.424,0.15982371118265146
0.432,0.15130399549268617
0.44,0.046573979250221664
0.448,0.09910360463640897
0.456,0.03832507231200372
0.464,-0.014573618875865562
0.472,-0.0340443044889325
0.48,-0.0845844223205931
0.488,-0.05464803280859813
0.496,-0.14305661745863377
0.504,-0.20758306497997334
0.512,-0.23186422701700465
0.52,-0.23007189273082737
0.528,-0.2658764946271007
0.536,-0.34847501827593447
0.544,-0.3213963634589203
0.552,-0.4004099952646687
0.56,-0.42323778750308966
0.568,-0.44579162838514563
0.576,-0.48648133081184325
0.584,-0.5623084709781069
0.592,-0.6203867587925541
0.6,-0.631787229816849
0.608,-0.6470340298088813
0.616,-0.6695032601596489
0.624,-0.705572413219626
0.632,-0.7286875647178446
0.64,-0.7285559830074504
0.648,-0.7507121219426474
0.656,-0.7951961849972221
0.664,-0.7109607319870053
0.672,-0.7452412407585381
0.68,-0.7610911098057588
0.688,-0.7096012115774502
0.696,-0.6794266334263314
0.704,-0.6782918390451559
0.712,-0.5717624551063027
0.72,-0.602564097198847
0.728,-0.533183372182513
0.736,-0.4683726111253185
0.744,-0.3852635630183526
0.752,-0.3447075239060051
0.76,-0.3086573815351823
0.768,-0.2511173537151303
0.776,-0.20166615979058553
0.784,-0.15219990180986276
0.792,-0.04600797886465516
0.8,0.012196036117854383
0.808,0.09856996749537188
0.816,0.14456873893300992
0.824,0.2252670340958357
0.832,0.27421047327351056
0.84,0.2979284903991152
0.848,0.4247869985268813
0.856,0.4033157496737404
0.864,0.5004478946133593
0.872,0.49349336701095836
0.88,0.6288409244913679
0.888,0.627397542677503
0.896,0.6778579926360186
0.904,0.6394812901076993
0.912,0.6701037159244428
0.92,0.708826743193477
0.928,0.669427444847694
0.936,0.7173539582582803
0.944,0.717213909836352
