timestamp,ppg_value
0.0,0.07746863831881629
0.008,0.23608365227170763
0.016,0.2741046355737584
0.024,0.36367874501344744
0.032,0.36340781278637474
0.04,0.4012392631907799
0.048,0.464358823786318
0.056,0.5013468603919343
0.064,0.5538733476730303
0.072,0.571351922125608
0.08,0.5790115457313286
0.088,0.6127071630323764
0.096,0.7119744701850378
0.104,0.6632240141751496
0.112,0.6914715486154
0.12,0.714859456788621
0.128,0.7214900769758457
0.136,0.723939583345875
0.144,0.6761089104407114
0.152,0.6337784329609997
0.16,0.6596055659696064
0.168,0.6122317382561433
0.176,0.6628829358024613
0.184,0.5975855202506529
0.192,0.5535259167508484
0.2,0.5236205460533789
0.208,0.44841098300768073
0.216,0.4448487302660297
0.224,0.5066457603427238
0.232,0.41374595206613507
0.24,0.45475992523285963
0.248,0.4237908370360385
0.256,0.35355120835218334
0.264,0.35414122712579355
0.272,0.31195700124011716
0.28,0.289153882135157
0.288,0.28425975062645414
0.296,0.23582729410819533
0.304,0.2326409337195886
0.312,0.2598829866203227
0.32,0.2774659780121177
0.328,0.24815751639120234
0.336,0.24902844240439062
0.344,0.20829204791089226
0.352,0.20277715139919353
0.36,0.24594650224299885
0.368,0.13253117312873036
0.376,0.17399845752612547
0.384,0.12242330939201192
0.392,0.11394675495994477
0.4,0.12546299612443107
0.408,0.09223701691039377
0.416,0.01538983571270193
0.424,0.05197195262634766
0.432,-0.062235286730157255
0.44,-0.04334925999687898
0.448,-0.04462309316784611
0.456,-0.13258278450695732
0.464,-0.1465263931692178
0.472,-0.22592733878740934
0.48,-0.17501363888086197
0.488,-0.260457801951108
0.496,-0.2837337833837395
0.504,-0.32681271945548973
0.512,-0.41367193405809033
0.52,-0.42273621863099214
0.528,-0.48434341185833374
0.536,-0.526431532808898
0.544,-0.5667459497810213
0.552,-0.5971043986321628
0.56,-0.6215696169123532
0.568,-0.7030375607401357
0.576,-0.662137271476222
0.584,-0.7316021617823951
0.592,-0.7690717883126456
0.6,-0.7447034376179527
0.608,-0.7635140781645845
0.616,-0.7593047390528948
0.624,-0.768860817418375
0.632,-0.7638253239361954
0.64,-0.7198504980708367
0.648,-0.7071861170626983
0.656,-0.6454185196519613
0.664,-0.6707759541546472
0.672,-0.5716521716143969
0.68,-0.5722254371998504
0.688,-0.5063600487786019
0.696,-0.43281970869126385
0.704,-0.39428976049011355
0.712,-0.3305938741959247
0.72,-0.2654222393400071
0.728,-0.17380222589928795
0.736,-0.09894098681189172
0.744,-0.040485722776873664
0.752,0.011563810093992051
0.76,0.08288999870410396
0.768,0.1098396519988756
0.776,0.29484647306045747
0.784,0.33085529390845086
0.792,0.3130333493193706
0.8,0.3700697095287683
0.808,0.505442113479741
0.816,0.5311318309168456
0.824,0.6065675482798708
0.832,0.610499838045557
0.84,0.5884346550881167
0.848,0.6273678034528851
0.856,0.6421683089623321
0.864,0.7535535159402411
0.872,0.7381026798976168
0.88,0.7410433984621269
0.888,0.7289191627409068
0.896,0.7547635754128145
0.904,0.7395075039501621
0.912,0.717893115301729
0.92,0.7450766688140686
0.928,0.7224259667060884
0.936,0.6503834724472958
0.944,0.6492397362326854
0.952,0.6285561420502743
0.96,0.6111517617925051
0.968,0.6557502725861415
0.976,0.6261670740398844
0.984,0.5188176305588192
0.992,0.5196809476013298
1.0,0.502109069684795
1.008,0.46543134122294905
1.016,0.4350453765051792
1.024,0.3739199763764011
1.032,0.43540714819229026
1.04,0.3619705112832399
1.048,0.3425945381770723
1.056,0.3466240463110335
1.064,0.2933434606299699
1.072,0.27497017458933765
1.08,0.3468131733200038
1.088,0.31978820520626783
1.096,0.27567033552430015
1.104,0.2899419325489989
1.112,0.27973387941017064
1.12,0.24626209947173916
1.128,0.2603142573474447
1.136,0.2416532045507973
1.144,0.25429502410906385
1.152,0.2699066518178466
1.16,0.2188508316428918
1.168,0.13110729623629483
1.176,0.1698727544530893
1.184,0.07250998381952667
1.192,0.08166331965908366
1.2,0.08076928528396342
1.208,0.030185561775902238
1.216,0.003229913478275264
1.224,-0.0815180858293529
1.232,-0.12741889383354993
1.24,-0.12230240620094157
1.248,-0.18860287439656315
1.256,-0.2362855387889485
1.264,-0.2723398790158042
1.272,-0.32014206754678787
1.28,-0.35029973534565156
1.288,-0.36151144388053275
1.296,-0.47352386171816657
1.304,-0.444209191100216
1.312,-0.4850275644433563
1.32,-0.6222364085899187
1.328,-0.6101999785028479
1.336,-0.6436914495092538
1.344,-0.6793436446473484
1.352,-0.7337399279249484
1.36,-0.7071944294649458
1.368,-0.7409639955035094
1.376,-0.7425673139696358
1.384,-0.7318301677398305
1.392,-0.72760660035511
1.4,-0.7364823607245037
1.408,-0.6825775141633627
1.416,-0.6773482667822945
1.424,-0.6635680422895103
1.432,-0.5744919923260784
1.44,-0.5419826366689949
1.448,-0.5351732900732484
1.456,-0.5309869849225927
1.464,-0.4337453132786589
1.472,-0.3590838053422216
1.48,-0.3244856244826668
1.488,-0.2590751683011372
1.496,-0.15795273328089574
1.504,-0.14294949600817594
1.512,-0.056111154937586304
1.52,-0.007902693043292032
1.528,0.07604535734445868
1.536,0.15880964116694668
1.544,0.2187734055782086
1.552,0.30781242922191215
1.56,0.33683737478114856
1.568,0.40447515211460994
1.576,0.44371208226169284
1.584,0.5443453291930728
1.592,0.5401942071850302
1.6,0.6182075871252616
1.608,0.6185241621051926
1.616,0.6826502991424664
1.624,0.693590586612058
1.632,0.7171962431853954
1.64,0.7073052096016469
1.648,0.7419008584556178
1.656,0.7023803194409061
1.664,0.7539947868343402
1.672,0.7222928874072824
1.68,0.7465699555863302
1.688,0.710172366537533
1.696,0.6976898857728455
1.704,0.7457347511431074
1.712,0.6461253926609932
1.72,0.6485841525279465
1.728,0.639465615112763
1.736,0.6076097966836068
1.744,0.5702747375294281
1.752,0.5574353831407353
1.76,0.48763443431803927
1.768,0.47321047140479633
1.776,0.5183378298229173
1.784,0.47499308316197497
1.792,0.3973087676946159
1.8,0.3922465619513035
1.808,0.4147896667057422
1.816,0.3631149311852329
1.824,0.40911161676386265
1.832,0.30802103103098455
1.84,0.2705854395757658
1.848,0.2733828989660913
1.856,0.2590138028148604
1.864,0.2572817537321496
1.872,0.23966581107051985
1.88,0.21221262269336624
1.888,0.22991709458297674
1.896,0.2773679093128338
1.904,0.17764968699152048
1.912,0.18467931370772886
1.92,0.1560076227973853
1.928,0.1584004450910374
1.936,0.0766276667300042
1.944,0.1054249025383125
1.952,0.02361893987886146
1.96,0.07803400521552337
1.968,0.010732808632939813
1.976,0.02455995275725166
1.984,-0.10392709412118539
