timestamp,ppg_value
0.0,0.08265931835812126
0.008,0.19510660298928298
0.016,0.19948504508677367
0.024,0.2916204431436587
0.032,0.2846215803561703
0.04,0.3653159545127435
0.048,0.42726717736158537
0.056,0.5118889103148742
0.064,0.4809502865439899
0.072,0.5638735397111693
0.08,0.6180338983132638
0.088,0.6444606323571553
0.096,0.6334150597957958
0.104,0.627775980036221
0.112,0.6203050139400441
0.12,0.6578635160350592
0.128,0.6479799948605188
0.136,0.6787466194096279
0.144,0.6140822071688329
0.152,0.6070873907388161
0.16,0.699824948369097
0.168,0.6444823015896546
0.176,0.5981972586699397
0.184,0.5776605759361579
0.192,0.61472007695323
0.2,0.6142534379699749
0.208,0.5735946951076203
0.216,0.5507170499829469
0.224,0.49963353190224136
0.232,0.49345189148798346
0.24,0.4580167057412565
0.248,0.42067642615994016
0.256,0.46700156333618215
0.264,0.40516781772047206
0.272,0.40952421626934565
0.28,0.3892557264768906
0.288,0.34971702249676134
0.296,0.3574323122803644
0.304,0.2998394365062088
0.312,0.28020050036373134
0.32,0.2732226403497107
0.328,0.31714061956753303
0.336,0.2599255015020357
0.344,0.2609770959949141
0.352,0.26948145943538837
0.36,0.28947603018283213
0.368,0.1900631233369641
0.376,0.23269248922098926
0.384,0.21178467670227788
0.392,0.15088415251196974
0.4,0.14772525343732723
0.408,0.1473822782598206
0.416,0.08799054495463918
0.424,0.17666379947308436
0.432,0.13152377550609304
0.44,0.10758122629024038
0.448,0.13305371439148087
0.456,0.072169667083538
0.464,0.04988442520715493
0.472,0.04842129984948415
0.48,0.02416641623704678
0.488,-0.030277721091314904
0.496,-0.03369915853265204
0.504,-0.12149283910680617
0.512,-0.14205608850209414
0.52,-0.17850169133819813
0.528,-0.17680134061631028
0.536,-0.21922081908143481
0.544,-0.2655178682317606
0.552,-0.32222357364096804
0.56,-0.2916576501424962
0.568,-0.3924063100205959
0.576,-0.43150787471346125
0.584,-0.46738000354526915
0.592,-0.45355076456511845
0.6,-0.569204399873414
0.608,-0.5415030245368231
0.616,-0.6524193481313866
0.624,-0.6522618720238146
0.632,-0.6701953798574546
0.64,-0.7355308510263975
0.648,-0.7027824146326895
0.656,-0.7352357093982163
0.664,-0.74664630999378
0.672,-0.765449290374508
0.68,-0.6814313334017178
0.688,-0.6974843139176251
0.696,-0.6763472052468306
0.704,-0.6879811903726287
0.712,-0.6841293872718048
0.72,-0.6427066987939379
0.728,-0.6022267097250615
0.736,-0.6148409492162791
0.744,-0.5539556442078166
0.752,-0.532466285844785
0.76,-0.4628220367837696
0.768,-0.48866104080970574
0.776,-0.3875875460596621
0.784,-0.3668138939543868
0.792,-0.21452291640269122
0.8,-0.16783722298176962
0.808,-0.12913762860418848
0.816,-0.05885030856174435
0.824,-0.038881646534877745
0.832,0.004081860750079561
0.84,0.09520872179016499
0.848,0.18347383052476787
0.856,0.24896151462499824
0.864,0.3309021868564411
0.872,0.36602391914737664
0.88,0.3599665597067298
0.888,0.41241761850868636
0.896,0.4963987342947653
0.904,0.5246016979689512
0.912,0.5664619996753887
0.92,0.589935332625774
0.928,0.6537237985701956
0.936,0.6855765883990838
0.944,0.6696693641906601
0.952,0.7166417255056671
0.96,0.6968739822207123
0.968,0.7655719736382677
0.976,0.7326439561419261
0.984,0.7398555728761826
0.992,0.7720280186860679
1.0,0.7034151989250019
